"SYMBOL","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","VOLUME","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","VOLUME_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","TRADING_SIGNAL","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR"
"QNIFTY",2670.16,-0.54,-2.2,-2.73,42,39.5,"STRONG_BULLISH",1359,2025-08-29,0.7,0.42,0.2,0.438,"Low","WEAK_HOLD",0.378075760928914,0.0433000673889183,5,0.06962273645033,"Poor",0.163964253757149,0.964362192666158,0.564793994743377
"PSUBNKIETF",68.44,-0.16,-4.87,-6.74,27,34.8,"STRONG_BULLISH",53170,2025-08-29,0.7,0.27,0.4,0.438,"Low","SELL",0.300507378438488,-0.127596448385157,1,-0.182412858194725,"Poor",0.202051644725725,0.456318062637001,1.11603578804061
"HDFCNEXT50",67,-0.49,-2.98,-3.97,27,37.9,"STRONG_BULLISH",53685,2025-08-29,0.7,0.27,0.4,0.438,"Low","SELL",0.321847215853632,-0.130826979188714,4,-0.192916673421011,"Poor",0.226277199108154,0.772349721658975,0.75890892164316
"PILANIINVS",4866,-0.23,-4.83,-9.01,12,36.2,"STRONG_BEARISH",735,2025-08-29,0.7,0.12,0.2,0.318,"Low","SELL",0.29751564450562,-0.062591723643709,3,-0.089100523241773,"Poor",0.291800801292993,0.443888511951081,0.669065089314245
"DENORA",835.95,0.01,-2.64,-12.42,30,41,"BULLISH",4260,2025-08-29,1,0.3,0.2,0.48,"Low","SELL",0.363405135134235,-0.136382421175949,4,-0.214237388177342,"Poor",0.219302714895457,0.736340502672829,0.555763893388212
"NIF100IETF",27.86,-0.21,-1.94,-2.96,27,39.6,"STRONG_BULLISH",128002,2025-08-29,0.7,0.27,0.6,0.498,"Low","SELL",0.302367338119075,-0.122241612756625,4,-0.175223465637407,"Poor",0.25710105211474,0.273709046910517,1.16275003778283
"HPAL",46.13,0.11,-1.35,-10.5,17,31,"STRONG_BEARISH",77782,2025-08-29,0.7,0.17,0.4,0.398,"Low","SELL",0.288334365095943,-0.192030933673959,3,-0.269833084886624,"Poor",0.439081714197528,0.492325480678119,0.689238197891973
"SAHYADRI",236.85,-4.59,-16.56,-21.25,28,18.5,"BULLISH",14737,2025-08-29,0.3,0.28,0.2,0.262,"Low","SELL",0.304766325931996,-0.150806163635571,2,-0.216914354497765,"Poor",0.290682449820451,0.476323163579218,1.08057281034999
"EXPLEOSOL",1037.9,1.34,2.31,-16.12,12,35.4,"STRONG_BEARISH",3437,2025-08-29,0.7,0.12,0.2,0.318,"Low","SELL",0.43719001156278,-0.0545051150256768,1,-0.0968446121168239,"Poor",0.276220279920381,0.117791502200998,0.53613869715482
"TVSSRICHAK",2838.6,-1.26,-2.38,-13.15,17,38.8,"BULLISH",1240,2025-08-29,0.7,0.17,0.2,0.338,"Low","SELL",0.434927336033434,-0.189490536262747,1,-0.335338352651153,"Poor",0.454625612299424,0.214562510349788,1.0524006616557
"KUANTUM",111.05,-0.13,-5.22,-13.36,12,37.4,"STRONG_BEARISH",31740,2025-08-29,0.7,0.12,0.2,0.318,"Low","SELL",0.395308167906478,-0.157922734529711,2,-0.261162341126657,"Poor",0.25492289243266,0.51100893211551,0.983448674855754
"SHALPAINTS",71.73,-1.43,0,-26.72,3,29.5,"STRONG_BEARISH",48806,2025-08-29,0.5,0.03,0.2,0.222,"Low","SELL",0.383181962603703,-0.124330165900756,3,-0.201567007387748,"Poor",0.451481122814585,0.358986916742288,0.655119656957686
"EBBETF0433",1244.58,-0.36,-0.25,-0.27,27,35.1,"STRONG_BULLISH",2831,2025-08-29,0.7,0.27,0.2,0.378,"Low","SELL",0.414420780260116,-0.078195828339085,1,-0.133535866204097,"Poor",0.427758394565899,0.263946971902624,0.875254070293158
"DIGISPICE",25.74,2.63,-8.2,13.39,70,58.3,"STRONG_BULLISH",137606,2025-08-29,1,0.7,0.6,0.76,"High","BUY",0.735711152013391,0.166421997072175,7,0.629697387309387,"Good",0.168662953504827,2.59526796313003,2.63920897291973
"NOVAAGRI",50.77,-0.1,-0.45,-13.33,30,42.9,"STRONG_BEARISH",68841,2025-08-29,1,0.3,0.4,0.54,"Medium","SELL",0.433353667613119,-0.0826578799751587,4,-0.145872081492135,"Poor",0.329191420180723,0.606261640274897,0.838678492885083
"STARTECK",315.45,0.67,-0.27,4.73,75,50.1,"STRONG_BULLISH",11007,2025-08-29,1,0.75,0.2,0.66,"Medium","BUY",0.633682096237317,0.146776730753481,10,0.400681291429779,"Good",0.105521653068718,1.22481999010779,1.59005943126976
"FIBERWEB",43.78,-0.73,-12.3,-11.77,8,27.9,"STRONG_BEARISH",78669,2025-08-29,0.5,0.08,0.4,0.302,"Low","SELL",0.277600126806647,-0.17650409451453,1,-0.244330184796818,"Poor",0.479815084079746,0.793825484253466,0.704179605166428
"INTENTECH",85.17,2.64,3.45,-4.24,20,51.1,"STRONG_BEARISH",40805,2025-08-29,1,0.2,0.2,0.44,"Low","SELL",0.270744837634265,-0.125656323553994,2,-0.17230776007997,"Poor",0.150942545616999,0.778931706515141,0.902284083771519
"GTL",9.18,-0.33,-0.43,-10.87,20,42.3,"BULLISH",373288,2025-08-29,1,0.2,0.6,0.56,"Medium","SELL",0.284879851713777,-0.133680892712437,3,-0.1869348710602,"Poor",0.294269934808835,0.644749645935372,1.04175810429733
"RUBYMILLS",220.25,-1.74,-6.02,-13.01,22,35.2,"STRONG_BEARISH",15342,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.374515523202717,-0.167735905398149,4,-0.268169573539251,"Poor",0.390019036247395,0.182922759512439,0.882522800634615
"CONSUMIETF",124.77,0.06,-0.66,2.92,65,60.3,"STRONG_BULLISH",27398,2025-08-29,1,0.65,0.2,0.62,"Medium","BUY",0.598424355918541,0.0623889206675813,12,0.155360320246229,"Moderate",0.141917335684411,0.85918485885486,1.31394344032742
"RSWM",147.07,-2.63,-6.12,-11.4,27,36.9,"BULLISH",22600,2025-08-29,0.7,0.27,0.2,0.378,"Low","SELL",0.290784380491823,-0.11521312155528,1,-0.162451472283108,"Poor",0.491383431130089,0.788512933556922,0.780068183061667
"COASTCORP",31.52,-1.07,-8.95,-14.67,17,32.1,"STRONG_BEARISH",103689,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.313130274508148,-0.109065689879935,2,-0.15878657310429,"Poor",0.277986596245319,0.314850821183063,0.655234459135681
"DCI",241.45,-2.43,3.26,-11.41,25,47.9,"STRONG_BEARISH",13227,2025-08-29,1,0.25,0.2,0.46,"Low","SELL",0.297916166298091,-0.057085347850807,2,-0.0813084493767796,"Poor",0.222618656186387,0.683795193699189,0.627899583638646
"BRNL",19.08,-3.54,-4.17,-29.28,22,36.6,"STRONG_BEARISH",167274,2025-08-29,0.7,0.22,0.6,0.478,"Low","SELL",0.389076138939708,-0.178436429693829,2,-0.292076379835849,"Poor",0.243688584724441,0.600836517149583,0.589733402128331
"IVZINGOLD",8896.85,0.53,3.08,4.19,60,65.2,"STRONG_BULLISH",365,2025-08-29,1,0.6,0.2,0.6,"Medium","HOLD",0.48112551108934,-0.010472628287971,5,-0.0201833555354736,"Poor",0.109610548592173,0.516082496102899,0.814772444614209
"TAINWALCHM",215.7,-1.16,-5.34,1.29,33,41.2,"BULLISH",14960,2025-08-29,1,0.33,0.2,0.492,"Low","SELL",0.344438404683024,-0.18541712340666,2,-0.282837073939646,"Poor",0.199236586503685,0.714063710696064,1.05968419169076
"MANGALAM",74.3,-0.21,-9.5,-13.78,22,35.8,"STRONG_BEARISH",43203,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.28769705593586,-0.0941282157902606,4,-0.132146324221545,"Poor",0.297451693448238,0.358843079092912,0.689369021798484
"SENSEXETF",81.72,-0.35,-2.2,-3.21,42,37.5,"STRONG_BULLISH",39392,2025-08-29,0.7,0.42,0.2,0.438,"Low","WEAK_HOLD",0.495532993320376,0.0152268966077827,5,0.030184127814434,"Fair",0.205513914115727,0.808385751908645,0.973530936753377
"SPENCERS",56.55,0.16,0.43,-6.28,15,43.5,"STRONG_BEARISH",56426,2025-08-29,1,0.15,0.4,0.48,"Low","SELL",0.261338615883142,-0.11758863418363,4,-0.15919152769062,"Poor",0.267993995314464,0.245532393408939,0.88646168874111
"TRF",311.6,-2.78,-3.15,-20.35,12,31,"STRONG_BEARISH",9925,2025-08-29,0.7,0.12,0.2,0.318,"Low","SELL",0.26080386666581,-0.12217373837484,2,-0.165279190278997,"Poor",0.442541798343882,0.640451688342728,1.01805348610505
"VLSFINANCE",221.45,-1.14,-4.26,-9.67,7,33.1,"STRONG_BEARISH",14083,2025-08-29,0.7,0.07,0.2,0.298,"Low","SELL",0.288426979025826,-0.101464971422683,2,-0.142592493576799,"Poor",0.42645497340709,0.5571681762347,0.743252499261871
"MIDSELIETF",17.05,-0.29,-2.24,-4.7,37,39.1,"STRONG_BULLISH",182093,2025-08-29,0.7,0.37,0.6,0.538,"Medium","WEAK_HOLD",0.472793838800862,-0.0628372476901859,6,-0.119189137598965,"Poor",0.279260485852137,0.378082136576995,0.762793531222269
"NINSYS",448.9,1.86,6.29,0.21,45,60.8,"STRONG_BEARISH",6848,2025-08-29,1,0.45,0.2,0.54,"Medium","WEAK_HOLD",0.504357104096562,-0.00539818255929275,5,-0.0108912739472502,"Poor",0.300737988343462,0.605116037791595,1.14083764853422
"VHL",3714.8,-1.72,-5.01,-9.7,27,33.6,"STRONG_BEARISH",812,2025-08-29,0.7,0.27,0.2,0.378,"Low","SELL",0.256496013142169,-0.0765633463859558,2,-0.102976376373616,"Poor",0.335566890484188,0.265802127169445,1.12996451170184
"BSLNIFTY",28.4,-0.28,-1.97,-2.81,32,39.4,"STRONG_BULLISH",107138,2025-08-29,0.7,0.32,0.6,0.518,"Medium","SELL",0.380775764444843,-0.0739223590469919,1,-0.119378982285339,"Poor",0.215191742544994,0.447548408899456,0.727352814842016
"METAL",9.2,-0.65,-3.26,-1.92,38,42,"STRONG_BULLISH",325384,2025-08-29,1,0.38,0.6,0.632,"Medium","WEAK_HOLD",0.43938754806295,0.0159527178737335,3,0.028455875032053,"Fair",0.197744550812058,0.77450477075763,1.10552203280386
"FAIRCHEMOR",784.35,-0.82,-7.1,-17.79,8,18.9,"STRONG_BEARISH",3804,2025-08-29,0.3,0.08,0.2,0.182,"Low","SELL",0.297435983968899,-0.124873941903934,3,-0.177740304163836,"Poor",0.416506493871566,0.723560973932035,1.07043633044232
"APCOTEXIND",388.3,1.61,-3.76,-2.74,38,41,"STRONG_BULLISH",7745,2025-08-29,1,0.38,0.2,0.512,"Medium","WEAK_HOLD",0.354484789958224,-0.0918159153312445,2,-0.142236641217644,"Poor",0.23631713045761,0.313192563480698,0.879260077583604
"RKSWAMY",150.05,-0.57,-4.18,-15.27,7,32.7,"STRONG_BEARISH",19758,2025-08-29,0.7,0.07,0.2,0.298,"Low","SELL",0.261965524498373,-0.0528231189353391,2,-0.0715726984155264,"Poor",0.489647852140479,0.662477682018653,1.18241488479543
"DVL",343.1,1.39,-2.85,-0.41,30,45.6,"BULLISH",8679,2025-08-29,1,0.3,0.2,0.48,"Low","SELL",0.29266969319433,-0.10540859089233,2,-0.149023150680987,"Poor",0.167428491264582,0.530551747092977,1.06513231329154
"CORDSCABLE",173.59,-2.06,-4.49,-10.7,32,36.7,"STRONG_BULLISH",16790,2025-08-29,0.7,0.32,0.2,0.398,"Low","SELL",0.403322574589402,-0.135917550977319,3,-0.227790670786295,"Poor",0.477702909265645,0.482896532909945,0.604675125260837
"NILAINFRA",10.56,-0.19,-5.21,-18.08,12,33.5,"STRONG_BEARISH",277252,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.436656680190936,-0.186666192137636,1,-0.331354230313592,"Poor",0.186787787778303,0.61436938282568,1.09756539687514
"AONETOTAL",11.39,-0.35,-2.32,-4.12,22,36.9,"BULLISH",257514,2025-08-29,0.7,0.22,0.6,0.478,"Low","SELL",0.369286525715142,-0.123396535881329,4,-0.19564594845741,"Poor",0.340716240555048,0.481478352751583,0.581565567175858
"INTLCONV",87.51,0.26,-3.88,-10.43,35,45.9,"STRONG_BULLISH",33453,2025-08-29,1,0.35,0.2,0.5,"Low","WEAK_HOLD",0.356091601913795,-0.0832291820901446,5,-0.129256245667108,"Poor",0.268794244062155,0.142532283277251,1.1187288164394
"CROWN",159.83,-0.81,0.09,-6.35,30,50.2,"BEARISH",18064,2025-08-29,1,0.3,0.2,0.48,"Low","SELL",0.418231650674716,-0.0626090196310542,1,-0.107618469969475,"Poor",0.163071253104135,0.346771013387479,0.516427540755831
"ASHIMASYN",24.52,1.53,-4.37,19.43,50,45.7,"BULLISH",117384,2025-08-29,1,0.5,0.6,0.68,"Medium","HOLD",0.493404205190018,0.00118819196941332,4,0.00234544380665258,"Fair",0.132332456111908,1.27402429818176,0.716738608269952
"HDFCSENSEX",89.92,-0.34,-2.14,-3.13,37,37.6,"STRONG_BULLISH",31803,2025-08-29,0.7,0.37,0.2,0.418,"Low","WEAK_HOLD",0.549244477041066,0.0373782388283871,2,0.0829235293292068,"Fair",0.211067978991196,1.30579720437527,1.07910949131474
"HARDWYN",13.47,0.3,-3.44,-28.96,8,27.6,"STRONG_BEARISH",206016,2025-08-29,0.5,0.08,0.6,0.362,"Low","SELL",0.438169815950096,-0.0687740281224251,2,-0.122410703580704,"Poor",0.256202595715877,0.55708161466755,0.503536202665418
"BUTTERFLY",727.2,0.65,-1.42,0.08,40,48.1,"STRONG_BULLISH",3790,2025-08-29,1,0.4,0.2,0.52,"Medium","WEAK_HOLD",0.46670711399056,0.0316686569596641,6,0.0593832353486589,"Fair",0.30012207548134,0.529045902425423,0.667678304598667
"BSHSL",144.25,-0.9,8.83,3.93,60,65.7,"BULLISH",18873,2025-08-29,1,0.6,0.2,0.6,"Medium","HOLD",0.619991589756683,-0.0107197760371491,5,-0.0282093126051745,"Poor",0.151447252114303,0.609948074351996,1.54680943451822
"MITCON",72.27,2.15,3.91,-11.49,30,46.4,"STRONG_BEARISH",37706,2025-08-29,1,0.3,0.2,0.48,"Low","SELL",0.328570638317615,-0.141132463724352,2,-0.210197039001571,"Poor",0.208414160925895,0.408661687537096,0.510848915670067
"NDL",3.32,0,-3.77,-12.63,3,28.4,"STRONG_BEARISH",825719,2025-08-29,0.5,0.03,0.8,0.402,"Low","SELL",0.3282420784235,-0.113798101863358,4,-0.169403438661793,"Poor",0.323270290251821,0.15334959635511,1.18992556028534
"WSI",76.77,0.46,-3.74,-22.92,10,40.2,"STRONG_BEARISH",35715,2025-08-29,1,0.1,0.2,0.4,"Low","SELL",0.447760860994458,-0.155919015675317,4,-0.28233966892693,"Poor",0.439878969220445,0.477042684797198,0.522149330051616
"ALANKIT",14.04,-0.64,-3.04,-14.86,17,31.5,"STRONG_BEARISH",194712,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.403154778853059,-0.0735295804450288,2,-0.123197066575701,"Poor",0.331567129911855,0.524271140689962,1.09351813767571
"INDTERRAIN",35.82,3.08,-1.32,-8.01,15,45.2,"STRONG_BEARISH",76377,2025-08-29,1,0.15,0.4,0.48,"Low","SELL",0.3303429170046,-0.0556267245905474,4,-0.083067477374729,"Poor",0.171365548158064,0.731507742963731,0.874734425614588
"GENUSPAPER",17.81,-2.14,-0.61,-9.91,20,42.2,"STRONG_BEARISH",151583,2025-08-29,1,0.2,0.6,0.56,"Medium","SELL",0.271122087119147,-0.171739924128633,2,-0.235622346477532,"Poor",0.322902474645525,0.416188562731259,0.867746848380193
"ATAM",90.72,-0.68,-2.95,-15.13,12,38.3,"STRONG_BEARISH",29476,2025-08-29,0.7,0.12,0.2,0.318,"Low","SELL",0.278706637630239,-0.14907950659981,2,-0.206683596962572,"Poor",0.486937368230429,0.297982839192264,0.85620327333454
"DBEIL",130.54,-0.62,-0.67,-6.62,7,38.2,"STRONG_BEARISH",20801,2025-08-29,0.7,0.07,0.2,0.298,"Low","SELL",0.350133295962587,-0.187371354945935,4,-0.288322749545187,"Poor",0.410862079879735,0.164750178810209,0.511664811568335
"COMMOIETF",87.13,0.01,-2.83,-3.77,32,38.4,"STRONG_BULLISH",31144,2025-08-29,0.7,0.32,0.2,0.398,"Low","SELL",0.397452899767086,-0.148457985161804,2,-0.246384033886176,"Poor",0.287246019463055,0.674835851392709,0.90742574906908
"ENIL",161.71,-3.25,-2.89,8.13,70,53.2,"STRONG_BULLISH",16476,2025-08-29,1,0.7,0.2,0.64,"Medium","BUY",0.628186310222372,0.123022954259068,6,0.330872578502004,"Good",0.141863510070834,1.99582700803876,1.44330155942589
"HDFCLOWVOL",20.71,0.88,-0.62,0.78,75,56.7,"STRONG_BULLISH",130851,2025-08-29,1,0.75,0.6,0.78,"High","BUY",0.68257426940836,0.129373610690236,6,0.407571278009192,"Good",0.100723121699411,1.12112343776971,1.75267074853182
"INDBANK",34.93,-2.24,4.99,-0.96,48,59.7,"BULLISH",76843,2025-08-29,1,0.48,0.4,0.612,"Medium","WEAK_HOLD",0.514041326614097,-0.0434248114586808,5,-0.0893590624818354,"Poor",0.200887293647975,0.584124644985422,1.39422391948756
"ATL",27.02,0.22,-4.01,-16.09,12,33.3,"STRONG_BEARISH",99027,2025-08-29,0.7,0.12,0.4,0.378,"Low","SELL",0.258493681019172,-0.141623707127292,3,-0.190994605847659,"Poor",0.263633526570629,0.185130208148621,0.996041540289298
"EMAMIREAL",114,-1.31,-3.78,-8.08,55,46.9,"BULLISH",23289,2025-08-29,1,0.55,0.2,0.58,"Medium","HOLD",0.537375918822363,0.083706226060167,7,0.180937892050686,"Moderate",0.280743145430461,1.16471464163624,1.10304354585242
"UNIDT",201.87,-0.66,-2.02,-11.6,22,38.3,"STRONG_BEARISH",13061,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.42608008813113,-0.152170319948345,4,-0.26514208132774,"Poor",0.423696017474867,0.38029003276024,0.632324147014879
"AJOONI",5.39,0,4.46,-8.02,20,51.9,"STRONG_BEARISH",483539,2025-08-29,1,0.2,0.6,0.56,"Medium","SELL",0.298980468790978,-0.101719533104915,4,-0.145102281143984,"Poor",0.267119092866778,0.584765670262277,1.16517880740575
"SETCO",16.31,3.62,21.35,64.25,57,70.3,"BULLISH",164264,2025-08-29,0.7,0.57,0.6,0.618,"Medium","HOLD",0.491456128144637,0.0666995874256827,8,0.131157980888329,"Fair",0.17893088295823,0.81781490216963,1.06545239696279
"PLAZACABLE",55.36,-0.18,-0.79,-9.29,22,39.5,"STRONG_BEARISH",46993,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.377780538192019,-0.189903815742582,3,-0.305203915015418,"Poor",0.46784675179515,0.697342129563913,0.852275921870023
"EVIETF",29.94,-0.33,-1.55,1.15,45,54.4,"BULLISH",86233,2025-08-29,1,0.45,0.4,0.6,"Medium","WEAK_HOLD",0.512074528029189,0.0456508058006875,6,0.0935610219657039,"Fair",0.132228041801136,1.29784307884984,1.03344869357534
"ALICON",845.45,0.55,1.09,-11.72,25,45.4,"STRONG_BEARISH",3055,2025-08-29,1,0.25,0.2,0.46,"Low","SELL",0.423437460092828,-0.0879285944392905,2,-0.152504868688568,"Poor",0.222034354554489,0.575464149541222,1.16649563054088
"SALSTEEL",17.93,2.11,15.01,5.78,55,61.9,"STRONG_BEARISH",144955,2025-08-29,1,0.55,0.6,0.7,"High","HOLD",0.612511286372319,0.0413382389582694,6,0.106682433589509,"Fair",0.15267808252247,1.43467114190571,1.55088797304779
"UMIYA-MRO",80.8,-0.21,-3.83,-0.8,55,47.7,"BULLISH",31660,2025-08-29,1,0.55,0.2,0.58,"Medium","HOLD",0.587528968276456,0.0505575896706432,5,0.122572461535988,"Moderate",0.207614813419059,1.49041725625284,1.49050001392607
"TEXINFRA",93.78,-0.84,-1.7,-6.52,7,31.8,"STRONG_BEARISH",27053,2025-08-29,0.7,0.07,0.2,0.298,"Low","SELL",0.250029320456088,-0.114441336796153,4,-0.152594414578647,"Poor",0.404280103626661,0.343096952047199,1.10834609046578
"BIGBLOC",54.91,0.04,-2.93,-12.06,15,44,"STRONG_BEARISH",45756,2025-08-29,1,0.15,0.2,0.42,"Low","SELL",0.292245664494112,-0.094247835711576,2,-0.133164617980347,"Poor",0.345164784742519,0.297915623523295,0.742337153223343
"HMAAGRO",30.06,-0.03,-3.53,-1.51,12,39.6,"STRONG_BEARISH",83331,2025-08-29,0.7,0.12,0.4,0.378,"Low","SELL",0.440100525319576,-0.170341118599754,2,-0.304235182033311,"Poor",0.448817496362608,0.504329854645766,1.19983610487543
"IVC",8.07,1,-3.58,-9.93,17,34.1,"STRONG_BEARISH",310188,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.343879183754325,-0.166966065345332,3,-0.254474574211366,"Poor",0.319376867217943,0.105955736292526,0.959191210055724
"BSE500IETF",38.03,-0.31,-2.14,-3.92,27,39,"STRONG_BULLISH",65238,2025-08-29,0.7,0.27,0.4,0.438,"Low","SELL",0.421475647808984,-0.162660139019135,4,-0.281163858363267,"Poor",0.161199100781232,0.654128442029469,0.940511855320074
"ESSARSHPNG",23.35,-1.48,-30.59,-3.75,12,35.3,"BEARISH",104564,2025-08-29,0.7,0.12,0.6,0.438,"Low","SELL",0.281238595489413,-0.185893915081397,1,-0.25863090855299,"Poor",0.322162417089567,0.324503221572377,1.18177056338172
"OAL",327.75,-1.01,-3.09,-13.06,22,33.4,"STRONG_BEARISH",7360,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.371400409797207,-0.0786605275818147,3,-0.12513614200168,"Poor",0.34726478374796,0.693777898000553,0.69435149920173
"SONAMLTD",48.58,-2.92,-0.65,-1.7,55,48.9,"BULLISH",50141,2025-08-29,1,0.55,0.4,0.64,"Medium","HOLD",0.484639554237947,0.0586666813120246,6,0.113836212682709,"Fair",0.208004349085968,1.3092875154689,1.17568003833294
"GEEKAYWIRE",68.24,-0.74,-0.67,-3.7,20,49.9,"STRONG_BEARISH",35812,2025-08-29,1,0.2,0.2,0.44,"Low","SELL",0.389832395687699,-0.135962193098385,4,-0.222827616768713,"Poor",0.239337551640347,0.342056391923688,1.17661951263435
"KCPSUGIND",32.16,1.1,4.18,-8.04,25,44.3,"STRONG_BEARISH",76479,2025-08-29,1,0.25,0.4,0.52,"Medium","SELL",0.251230042427778,-0.0873146370053291,2,-0.116610764257202,"Poor",0.345047310879454,0.420184055599384,1.18968200390227
"NIFTY50ADD",255.22,-0.22,-2.08,-2.81,37,39.9,"STRONG_BULLISH",9473,2025-08-29,0.7,0.37,0.2,0.418,"Low","WEAK_HOLD",0.459902669023722,0.0400562061811797,4,0.0741647919436564,"Fair",0.298820905061439,0.982665787450969,1.13192863571458
"PVP",20.81,-0.43,4.68,-0.86,25,53.2,"STRONG_BEARISH",115405,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.329411787167191,-0.0867715530330315,4,-0.12939617990969,"Poor",0.255463009700179,0.623751377919689,0.514741098019294
"PATINTLOG",15.08,0.2,-2.46,-13.58,27,35.4,"STRONG_BEARISH",158363,2025-08-29,0.7,0.27,0.6,0.498,"Low","SELL",0.307660300191492,-0.0991934014833532,2,-0.143272733761748,"Poor",0.178988567786291,0.232553889742121,0.664253222523257
"LATTEYS",19.2,-4.53,-2.29,-16.49,17,38.5,"BEARISH",122269,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.39433301393874,-0.0843756257556379,3,-0.139310260749632,"Poor",0.314048384968191,0.647212215303443,1.14668022484984
"BTML",8.22,-0.48,0.49,-3.18,25,51.1,"STRONG_BEARISH",285433,2025-08-29,1,0.25,0.6,0.58,"Medium","SELL",0.298982204589993,-0.187025812838692,2,-0.266791819071163,"Poor",0.335255201626569,0.709250457258895,0.646472728252411
"PREMIERPOL",48.17,-1.69,-0.48,-9.4,15,43,"STRONG_BEARISH",48216,2025-08-29,1,0.15,0.2,0.42,"Low","SELL",0.371395166078582,-0.0603415637044236,3,-0.0959928407295177,"Poor",0.243503327155486,0.293885484384373,0.612976467772387
"NAGAFERT",5.24,-0.38,-11.64,10.32,7,32.5,"STRONG_BEARISH",444431,2025-08-29,0.7,0.07,0.6,0.418,"Low","SELL",0.339325164398178,-0.103883715847041,1,-0.157238796226304,"Poor",0.269182253116742,0.622664720774628,0.541800298704766
"KANANIIND",2.11,9.9,5.5,0.48,40,60.5,"STRONG_BEARISH",1130224,2025-08-29,1,0.4,1,0.76,"High","WEAK_HOLD",0.47396059515886,-0.0223127033794299,3,-0.042416410584618,"Poor",0.213232798047829,0.361760655674152,0.83157161551062
"GFLLIMITED",59.52,0.29,-4.23,-8.64,22,35.4,"STRONG_BEARISH",38653,2025-08-29,0.7,0.22,0.2,0.358,"Low","SELL",0.370594544382766,-0.183086910878774,1,-0.290888662061608,"Poor",0.362722334393766,0.421558637730777,1.04321145878639
"BANKETF",545.51,-0.31,-3.71,-5.73,18,26.9,"BULLISH",4230,2025-08-29,0.5,0.18,0.2,0.282,"Low","SELL",0.313946469547227,-0.149356264085509,4,-0.217703513582881,"Poor",0.319256947375834,0.588108739745803,0.836081755557098
"PRITIKAUTO",17.34,-1.25,-5.81,-9.92,17,39.4,"BULLISH",131621,2025-08-29,0.7,0.17,0.6,0.458,"Low","SELL",0.2886469040066,-0.0790100810234435,4,-0.111070130246789,"Poor",0.205299959657714,0.158696575416252,0.983393619232811
"HARRMALAYA",214.77,1.9,0.06,0.83,45,51.1,"BULLISH",10729,2025-08-29,1,0.45,0.2,0.54,"Medium","WEAK_HOLD",0.381529142986983,-0.0531331508769654,2,-0.0859105166791183,"Poor",0.255502106295899,0.262363331997767,0.7914925937308
"AKSHOPTFBR",7.18,-2.05,-8.07,-17.57,13,24.6,"STRONG_BEARISH",312384,2025-08-29,0.5,0.13,0.6,0.382,"Low","SELL",0.412516992399469,-0.174797427898739,3,-0.297536142556135,"Poor",0.392116096802056,0.580424442561343,1.14590910174884
"JAYAGROGN",238.75,0.68,-3.05,-10.41,17,39.8,"STRONG_BEARISH",9481,2025-08-29,0.7,0.17,0.2,0.338,"Low","SELL",0.404029758973047,-0.19676224521827,2,-0.330154480329784,"Poor",0.458111571148038,0.101967468718067,0.754138214187697
"ADVANIHOTR",60.13,-0.79,1.83,-3.23,20,49.6,"STRONG_BEARISH",37375,2025-08-29,1,0.2,0.2,0.44,"Low","SELL",0.377813783474267,-0.185304758721031,4,-0.297828453603114,"Poor",0.270363737596199,0.113960665743798,0.79239847837016
"DPSCLTD",12.01,-0.83,-3.3,-13.97,27,36.1,"STRONG_BEARISH",185125,2025-08-29,0.7,0.27,0.6,0.498,"Low","SELL",0.391045671328902,-0.158399622037541,3,-0.260117408777127,"Poor",0.349455857463181,0.450251978449523,0.882221660460345
"TIPSFILMS",449.3,-1.31,-3.63,-20.56,3,29.9,"STRONG_BEARISH",4965,2025-08-29,0.5,0.03,0.2,0.222,"Low","SELL",0.371994327846915,-0.0631881677894853,2,-0.100617192791982,"Poor",0.362604112189729,0.485390514670871,0.850054853199981
"MULTICAP",15.73,-0.32,-2.6,-4.78,37,37.5,"STRONG_BULLISH",141447,2025-08-29,0.7,0.37,0.6,0.538,"Medium","WEAK_HOLD",0.369268597848713,0.0375849704025313,4,0.0595895024004469,"Poor",0.294742626789957,0.884023209102452,0.681953909504227
